Potenza Elettrica;Potenza Termica
2521.8263671875;1046.6055
2374.1841796875;1073.2055
2444.2341796875;1102.171
2490.928125;1085.261
2370.30703125;1094.3525
2403.2859375;1084.2635
2426.8359375;1083.057
2318.8359375;1107.282
2361.6298828125;1130.3575
2317.7859375;1100.594
2366.3859375;1100.5085
2366.4298828125;1151.172
2407.6359375;1150.773
2458.1841796875;1093.925
2409.9263671875;1073.0535
2444.375390625;1042.1405
2484.6298828125;1077.585
2516.85703125;1070.859
2604.2841796875;1092.2245
2544.75703125;1347.48
2609.55703125;1410.693
2580.2841796875;1399.8535
2457.2859375;1360.951
2604.4833984375;1306.06
2613.8982421875;1315.8735
2547.42890625;1325.6205
2641.0517578125;1307.4755
2604.6017578125;1264.3265
2581.5017578125;1239.3985
2579.832421875;1207.3645
2528.4263671875;1186.949
2608.182421875;1232.682
2532.7763671875;1244.88
2527.482421875;1252.5655
2540.8552734375;1211.7725
3248.403515625;1074.108
3419.403515625;1079.941
3601.62890625;1036.108
3352.94296875;989.9285
3298.9587890625;996.702
3203.5341796875;1002.212
3162.778125;1010.173
3208.7841796875;995.904
3301.2052734375;1021.3355
3407.8552734375;1023.9005
3579.3052734375;1034.7305
3678.9052734375;1007.2185
3588.4552734375;986.1285
3682.161328125;994.0135
3630.6087890625;1010.762
3178.381640625;1007.7505
3028.3236328125;985.9575
3042.62109375;1021.022
3093.4271484375;993.1395
3079.203515625;1012.2915
3075.282421875;994.5645
2959.9763671875;1000.6065
3011.382421875;1031.0065
2964.3263671875;994.783
3451.653515625;1001.186
3695.6806640625;1014.9895
3666.6017578125;1020.49
3796.0412109375;1016.3385
3705.778125;1001.6515
3625.461328125;1040.649
3683.2552734375;1029.534
3574.528125;997.12
3676.5052734375;1020.87
3731.661328125;1023.682
3863.4052734375;1009.014
3779.728125;1015.7495
3715.80703125;992.9875
3692.818359375;1035.4525
3350.874609375;1014.467
3194.532421875;1008.767
3054.303515625;1034.5215
2990.7052734375;995.353
3019.9341796875;1023.6345
3119.40703125;1031.472
3119.40703125;1103.3205
3039.1341796875;1093.925
3058.80703125;1064.7125
3029.0841796875;1000.863
3454.35703125;702.3445
3595.6552734375;667.185
3846.1763671875;662.4065
3959.3982421875;679.7725
3955.2052734375;639.5875
3843.711328125;680.3235
3777.9263671875;666.33
3737.5552734375;687.135
3713.8341796875;688.807
3644.2341796875;653.277
3829.3552734375;650.0185
3671.7052734375;683.6295
3629.4052734375;671.403
3389.5412109375;668.059
3053.853515625;652.3745
3035.553515625;658.616
3050.382421875;663.936
3092.7263671875;686.793
3074.8552734375;657.875
2985.9052734375;693.3385
2942.9859375;657.533
2928.5859375;683.373
2877.6298828125;659.889
2854.4859375;645.031
3199.0359375;673.5215
3220.35703125;652.346
3507.7552734375;666.083
3663.1306640625;648.926
3760.210546875;669.237
3526.6763671875;655.139
3566.3841796875;664.1545
3689.982421875;663.499
3791.8763671875;663.062
3689.532421875;653.79
3643.3552734375;654.9395
3507.3052734375;629.3845
3420.8841796875;743.0045
3441.7587890625;996.4075
3415.9482421875;1028.9735
3183.624609375;1031.909
2995.1595703125;1040.763
2985.0263671875;1018.989
3023.532421875;1044.0595
3042.1552734375;1008.7385
2990.2763671875;1023.226
2898.411328125;1022.9315
2926.8052734375;1025.0025
2956.50703125;1009.698
3444.3052734375;1025.734
3537.153515625;1029.3155
3552.1306640625;1029.61
3783.9228515625;1021.1645
3949.1859375;1023.4825
4043.1263671875;1025.4205
3745.332421875;1025.6865
3590.982421875;1000.8535
3611.1052734375;1018.723
3768.7552734375;1040.687
3490.0341796875;1027.71
3336.3052734375;1050.377
3318.028125;1020.5755
3050.3912109375;1030.1135
2808.87890625;1019.16
2849.274609375;1006.5535
2859.582421875;1020.2905
2874.9052734375;1014.505
2922.0052734375;1017.811
2912.8552734375;998.811
2961.2841796875;993.244
2960.4052734375;1002.7155
2915.55703125;1033.315
2812.3341796875;1021.459
2832.00703125;1041.5135
2779.228125;1034.189
2802.7130859375;1030.484
2812.35703125;1042.7865
2834.724609375;1043.176
2861.068359375;1059.25
2853.01003125;984.9125
2905.953515625;1019.7205
2840.2733671875;1027.216
2873.3595703125;1029.097
2898.3263671875;1020.2525
2897.403515625;992.6455
2941.032421875;1016.158
2964.2859375;1037.2195
2934.0158203125;1060.5325
2974.8228515625;1028.4035
3064.653515625;1035.6235
2992.0341796875;1042.2925
2979.5841796875;1050.2535
2975.70703125;1014.277
2981.3859375;1019.882
2932.978125;1047.6505
2806.0341796875;1046.102
2869.05703125;1058.3285
2933.40703125;702.8195
2857.4841796875;687.1445
2892.60703125;694.754
2806.6552734375;661.1335
2748.9;686.603
2645.389453125;705.242
2654.6859375;662.074
2727.928125;672.942
2691.30703125;664.449
2566.0341796875;700.1025
2551.50703125;676.1055
2654.4123046875;691.0775
2772.87890625;682.5275
2746.3306640625;689.472
2691.003515625;707.009
2752.053515625;707.3795
2844.178125;720.3375
2736.4341796875;714.9795
2742.15703125;694.3455
2849.3841796875;684.8075
2803.65703125;690.5265
2817.60703125;703.988
2903.7052734375;695.7895
2904.5841796875;698.877
3323.7052734375;689.32
3364.0552734375;695.4
3338.703515625;707.56
3252;672.239
3346.2140625;683.867
3353.3630859375;681.986
3297.328125;668.952
3291.6052734375;657.818
3277.4841796875;676.4095
3473.7052734375;681.758
3407.8552734375;690.916
3487.9341796875;649.439
3670.1841796875;691.3815
3607.0640625;763.059
3573.9;1040.611
3009.603515625;1009.204
2869.653515625;1016.5
2872.0552734375;1012.4435
2788.7841796875;1024.499
2746.528125;1017.7635
2706.5630859375;994.8495
2761.80703125;993.5955
2836.80703125;1034.056
2780.55703125;1034.7495
3296.2552734375;1034.8635
3523.0552734375;1037.8085
3538.5052734375;1020.072
3510.3017578125;1014.049
3539.989453125;1035.3195
3618.2841796875;1023.682
3654.7341796875;1015.9965
3537.6052734375;1005.6035
3719.2552734375;1023.625
4027.078125;1031.681
3926.2341796875;1034.5785
3666.1359375;1020.794
3607.981640625;1063.9335
3512.6736328125;1085.0425
3418.503515625;1096.7085
2849.553515625;1096.9935
2693.382421875;1046.425
2720.7263671875;1075.704
2665.482421875;1090.79
2736.0052734375;1098.295
2759.5552734375;1089.1465
2877.3052734375;1071.2675
2876.6841796875;1095.958
2849.428125;1028.755
3297.1341796875;1031.909
3235.1841796875;1044.031
3280.5263671875;1084.5675
3353.553515625;1093.849
3430.018359375;1072.2745
3339.4763671875;1138.29
3239.082421875;1096.5375
3286.203515625;1081.024
3286.203515625;1099.7485
3399.903515625;1107.3865
3540.603515625;1160.8335
3546.282421875;1124.9235
3479.1263671875;1197.2945
3167.964328125;1253.411
2994.481640625;1299.3815
3001.918359375;1324.8985
2915.7193359375;1320.8325
3004.3306640625;1370.318
3022.953515625;1414.778
3019.203515625;1380.882
3106.674609375;1384.72
2912.382421875;1401.364
2866.3763671875;1452.968
2880.111328125;1449.6145
3374.5552734375;1103.9855
3575.428125;1092.1295
3529.7841796875;1085.8975
3601.8052734375;1139.9715
3862.332421875;1107.985
3951.453515625;1137.7295
4030.8228515625;1139.4965
3724.5017578125;1168.899
3770.25;1171.3595
3776.696484375;1188.526
3623.7017578125;1212.2475
3738.4517578125;1231.58
3685.9306640625;1237.907
3605.424609375;1217.178
3652.9306640625;1236.9
3182.703515625;1265.362
2966.5341796875;1227.742
2979.6052734375;1205.6165
2994.478125;1225.101
2929.0341796875;1183.3295
2911.3341796875;1195.2805
2855.8798828125;1215.8005
2874.7130859375;1191.376
2808.90703125;1200.116
3273.628125;1164.529
3408.5630859375;1179.843
3443.8552734375;1157.1285
3503.724609375;1145.8045
3417.89296875;1173.2975
3335.8341796875;1129.227
3310.6763671875;1128.7615
3133.482421875;1111.1105
3099.882421875;1142.907
3118.206515625;1168.9465
3066.3233671875;1144.864
2989.482421875;1064.0475
2825.5587890625;1077.0245
2765.6982421875;1109.2105
2667.6228515625;1406.057
2706.882421875;1337.2675
2704.3552734375;1323.0365
2705.55703125;1319.284
2753.2130859375;1234.3445
2727.778125;1226.165
2720.55703125;1228.6255
2747.85703125;1245.7065
2668.6130859375;1075.267
2547.4798828125;1051.327
2620.0582734375;1056.2195
2660.682421875;1046.1875
2680.782421875;1019.388
2764.524609375;986.879
2630.6806640625;1000.9295
2587.6693359375;1007.9215
2640.7359375;996.341
2631.30703125;988.38
2686.50703125;988.494
2737.0341796875;1004.5395
2844.60703125;1005.214
2813.3859375;1003.3235
2777.4087890625;1009.5935
2803.49296875;1031.1775
2834.5728515625;1056.685
2868.27890625;1015.265
2726.574609375;1020.1955
2772.7552734375;1014.8185
2749.9341796875;1029.5055
2726.8341796875;1036.982
2687.8798828125;1018.172
2672.8359375;1017.127
2616.75703125;1041.5325
2710.9359375;1039.509
2700.2859375;1036.0795
2672.4298828125;1037.2005
2640.7359375;1046.805
2673.8859375;1025.335
2698.0552734375;1048.4675
2620.0517578125;1038.046
2630.110546875;1025.0595
2583.7341796875;1026.76
2617.35703125;1035.0915
2625.028125;1052.7425
2658.2841796875;1039.6705
2737.50703125;1041.0765
2845.8052734375;1217.9855
2835.1201171875;1257.9235
2235.631640625;1317.3555
2670.121875;1310.202
3006.9017578125;1315.5695
2975.7017578125;1332.2895
3024.0263671875;1357.208
2940.711328125;1357.132
2965.228125;1397.488
2982.8841796875;1437.6635
2993.5341796875;1461.404
2984.428125;1340.4595
3351.8841796875;1168.7375
3220.828125;1182.18
3376.0341796875;1209.2265
3433.803515625;1199.1755
3372.5982421875;1209.1885
3450.6052734375;1227.9415
3435.732421875;1164.833
3305.4052734375;1237.888
3226.332421875;1275.546
3411.6052734375;1248.851
3560.7263671875;1284.0295
3617.382421875;1306.3355
3669.1341796875;1274.178
3596.438671875;1250.2855
3259.4806640625;1292.266
3012.903515625;1270.4825
2861.082421875;1301.3765
2936.8552734375;1346.6155
3033.0263671875;1279.308
3048.3052734375;1289.0455
3147.7341796875;1312.0355
3055.0341796875;1282.101
2960.4052734375;1302.564
2876.6841796875;1255.4725
3152.128125;1279.7735
3313.0552734375;1234.867
3486.003515625;1224.9585
3420.73190625;1235.7505
3458.27109375;1220.484
3324.4341796875;1262.398
3176.253515625;1183.13
2933.9841796875;1136.656
3049.3552734375;1180.2135
3148.828125;1140.6365
3461.5341796875;1152.179
3381.2841796875;1112.9915
3451.50403125;1101.8955
3374.0876953125;1086.648
3480.0193359375;1391.18
3019.203515625;1349.2945
2856.732421875;1296.598
2904.628125;1285.901
2867.661328125;1241.3365
3039.628125;1267.5945
2914.1841796875;1271.081
2887.80703125;1256.8405
2906.8359375;1082.0215
2822.40703125;1057.2645
3250.95703125;1066.6125
3383.382421875;1085.774
3588.0263671875;1039.851
3576.132421875;1033.258
3826.8193359375;1058.1385
3894.45703125;1065.843
3539.3841796875;1073.12
3204.90703125;1025.848
3255.4341796875;1012.624
3409.228125;1016.8515
3297.261328125;1067.382
3213.6263671875;1061.6345
3330.282421875;1055.108
3344.5582734375;1076.464
2958.289453125;1001.053
2885.2487578125;1016.405
2864.724609375;1031.7285
2926.332421875;1037.9035
2907.153515625;1041.1525
3017.1052734375;1047.8405
3009.30703125;1030.541
3049.8052734375;1029.648
3016.9341796875;1057.92
2882.9841796875;1033.7045
3427.828125;1008.0545
3571.632421875;1027.064
3858.324609375;1025.202
3673.0482421875;1018.0675
3706.6552734375;1052.353
3689.8341796875;1062.651
3579.882421875;1027.026
3385.2052734375;1049.0565
3347.2552734375;1037.2575
3421.8052734375;1068.6265
3631.8052734375;1064.1045
3979.182421875;1078.4115
3934.203515625;1239.9685
3865.80703125;1324.1765
3728.5693359375;1354.738
3074.6806640625;1392.1775
2888.8552734375;1398.438
2866.6341796875;1340.7445
2913.778125;1372.4745
2882.9630859375;1415.12
2872.80703125;1435.2505
2924.25703125;1478.371
2933.40703125;1502.1685
2980.50703125;1388.33
3498.45703125;1203.954
3581.061328125;1185.0585
3487.2263671875;1172.4995
3594.8806640625;1234.1925
3826.5123046875;1235.0475
3862.032421875;1236.8525
3930.6052734375;1225.082
3693.178125;1226.7445
3272.8552734375;1229.1765
3450.4341796875;1270.91
3074.382421875;1246.628
2937.1552734375;1241.9635
2874.3263671875;1242.733
2906.6859375;1223.258
2852.9771484375;1202.909
2827.503515625;1194.169
2789.878125;1187.5475
2779.6341796875;1219.8
2702.70703125;1227.932
2613.30703125;1250.124
2730.60703125;1238.9995
2795.3630859375;1229.908
2721.00703125;1284.3145
2729.55703125;1300.512
2750.2359375;1275.2705
2766.60703125;1279.0895
2739.30703125;1269.0385
2764.3552734375;1246.2195
2767.353515625;1237.4795
2904.59296875;1271.4325
2808.0052734375;1223.5335
2654.4052734375;1179.064
2507.9829375;1172.8795
2714.553515625;1140.969
2706.282421875;1175.587
2786.8763671875;1134.9745
2944.20703125;1102.551
3052.64296875;1030.3605
3076.5017578125;1347.233
3180.27890625;1368.9975
3075.6228515625;1329.069
3186.2806640625;1329.8385
3269.427609375;1256.0235
3129.7306640625;1254.836
3073.500515625;1232.701
3124.9306640625;1263.842
3068.703515625;1081.4895
3125.424609375;1077.4805
3129.7336640625;1077.205
3072.450515625;1058.9555
3004.974609375;1035.7565
3164.0771484375;1025.791
2986.9376953125;1017.9915
3055.353515625;1041.694
3091.2052734375;1034.854
3118.206515625;1003.105
3136.953515625;1018.153
3167.082421875;1025.8955
3055.803515625;1009.584
2993.403515625;1014.41
3060.9052734375;1020.395
2841.2846953125;1033.885
2837.7421875;1031.244
2901.87890625;1044.4775
2932.9306640625;1038.236
2928.624609375;1077.718
2883.8806640625;1047.717
3083.103515625;1058.832
3040.3763671875;1053.7685
2926.5052734375;1050.985
2858.382421875;1059.2975
2862.732421875;1084.311
3315.3052734375;1109.9895
3576.9293671875;1051.479
3741.582421875;1042.5585
3643.803515625;1034.474
3613.925390625;1042.853
3328.531640625;1044.5535
2977.0201171875;1040.7155
3027.003515625;1041.9695
3165.753515625;1073.0155
3359.103515625;1061.6535
3481.5263671875;1062.29
3521.403515625;1073.9465
3522.282421875;1214.765
3414.289453125;1281.721
3593.1;1315.978
3155.85;1308.0455
3055.3517578125;1348.6675
2880.624609375;1397.032
2751.132421875;1376.873
2925.15703125;1390.135
2855.55703125;1460.948
2854.6341796875;1448.294
2804.10703125;1512.609
2780.55703125;1430.5575
3302.40703125;1190.3975
3594.582421875;1165.9635
3453.582421875;1205.7115
3382.3547578125;1223.9705
3537.0140625;1209.844
3656.682421875;1235.418
3640.353515625;1220.9305
3578.553515625;1261.3625
3488.7263671875;1281.3695
3607.803515625;1241.6785
3358.1595703125;1254.7125
3272.2763671875;1225.8515
3009.6052734375;1258.1515
2971.7666015625;1311.456
2901.02109375;1316.643
2814.42890625;1283.3835
2663.2517578125;1290.8695
2818.224609375;1324.547
2784.5806640625;1308.1975
2765.853515625;1307.732
2857.503515625;1270.131
2899.203515625;1281.9775
2776.782421875;1292.4275
2742.303515625;1241.8495
3009.774609375;1276.5815
3011.982421875;1230.345
3091.374609375;1196.5155
2961.3017578125;1191.1765
2928.75;1196.9335
2545.632421875;1225.12
2756.0841796875;1200.1255
2821.0763671875;1206.481
2796.603515625;1164.9755
2834.553515625;1132.1815
2892.432421875;1105.4295
2850.282421875;1078.0125
2806.2263671875;1030.332
2665.039453125;1035.2055
2511.2982421875;1337.942
2481.3017578125;1339.8515
2445.3228515625;1298.384
2380.5017578125;1285.274
2485.6078125;1246.7895
2415.903515625;1243.5405
2391.024609375;1255.311
2497.053515625;1267.7085
2455.182421875;1075.3715
2531.103515625;1067.6195
2794.482421875;1067.9425
2839.2263671875;1074.279
3077.853515625;1027.406
3101.3806640625;1035.7945
3032.4017578125;1028.9735
3031.0798828125;1041.5515
2945.3595703125;1048.3155
2998.0763671875;1022.675
3065.403515625;1037.058
3232.953515625;1034.55
3463.803515625;1038.027
3267.882421875;1024.6795
3357.753515625;1044.639
3278.4082734375;1054.5855
3179.089453125;1067.0115
2672.4228515625;1069.7855
2525.547;1046.2255
2483.082421875;1052.4005
2582.6841796875;1056.9605
2625.028125;1056.9225
2453.8130859375;1040.44
2406.75703125;1058.889
2411.728125;1063.639
2440.3359375;1067.4105
2949.882421875;1091.36
2978.4263671875;1056.248
2982.303515625;1094.552
3061.7771484375;1042.245
2989.5263671875;1052.6855
3128.685421875;1086.952
3213.753515625;1066.755
3094.203515625;1058.0815
3059.6776640625;1044.9525
3194.556515625;1063.43
3108.603515625;1079.4185
3039.474609375;1069.8425
3022.203515625;1248.319
2759.082421875;1265.1435
2571.1617890625;1332.6125
2490.8666015625;1326.865
2637.6123046875;1352.8285
2612.2482421875;1338.0275
2619.3263671875;1330.9975
2508.732421875;1334.408
2533.2052734375;1351.3085
2476.9552734375;1387.019
2515.3341796875;1446.166
2453.5552734375;1336.27
2512.653515625;1124.9235
2490.4547578125;1130.7375
2507.3741484375;1149.9275
2590.0552734375;1148.2175
2562.3263671875;1170.8085
2527.353515625;1194.625
2475.003515625;1224.9015
2455.7595703125;1242.201
2450.124609375;1215.107
2387.103515625;1208.02
2446.203515625;1236.0735
2455.803515625;1229.7655
2546.553515625;1228.198
2451.882421875;1224.816
2537.0859375;1200.344
2598.917578125;1228.597
2566.77890625;1200.2965
2595.0047578125;1226.165
2573.403609375;1245.602
2592.1336640625;1235.1425
2588.703515625;1234.81
2618.4263671875;1186.417
2612.2095703125;1209.255
2594.4263671875;1223.828
2598.6052734375;1216.76
2440.782421875;1199.622
2364.0263671875;1179.5485
2414.5095703125;1174.7415
2316.3;1181.667
2325.9298828125;1142.9545
2329.503515625;1173.7725
2269.482421875;1148.512
2273.403515625;1176.9075
2200.4806640625;1161.793
2287.353515625;1165.8685
2211.003515625;1114.3595
2382.60703125;1038.293
2420.0982421875;1035.6995
2432.8517578125;1341.305
2427.474609375;1316.2915
2424.1306640625;1290.4325
2363.103515625;1271.537
2348.703515625;1239.6835
2440.332421875;1216.2185
2532.0263671875;1219.7335
2564.085421875;1231.6085
2531.982421875;1217.501
2527.6522734375;1285.559
2484.0263671875;1048.344
2411.532421875;1031.586
2345.7052734375;992.2275
2375.553515625;973.2655
2398.33190625;995.5905
2453.407546875;991.9615
2451.9263671875;988.741
2498.553515625;984.2665
2374.1595703125;994.3935
2331.003515625;990.8215
2359.803515625;987.0785
2377.503515625;980.0865
2434.528125;974.852
2416.4947265625;980.799
2413.6517578125;980.1245
2456.4017578125;974.814
2454.5841796875;997.158
2433.30703125;988.988
2442.90703125;983.2025
2368.3359375;988.57
2415.4359375;992.636
2420.2798828125;988.1615
2396.6859375;1013.4125
2391.8859375;1007.437
2405.8798828125;1014.581
2350.46484375;1020.851
2467.8298828125;994.688
2575.3359375;991.173
2547.5841796875;1002.25
2516.574609375;1049.769
2447.6912109375;1043.9455
2463.5841796875;1029.0495
2436.15703125;1041.01
2392.95703125;1041.6085
2430.45703125;1004.2545
2386.7947265625;989.235
2617.053515625;1012.3105
2705.832421875;1038.6065
2772.1552734375;1019.4165
2861.428125;1004.929
2824.3341796875;1033.6285
2896.50703125;1019.426
2769.00703125;1016.3955
2816.6630859375;1006.772
2802.75703125;1002.2595
2891.10703125;1009.2135
2840.25703125;1028.4985
2974.20703125;918.3745
2900.982421875;688.731
3362.4263671875;640.414
3452.256515625;662.891
3541.9095703125;676.134
3369.3047578125;681.5775
3307.810546875;674.5665
3334.6763671875;676.4855
3436.761328125;653.011
3493.5263671875;663.347
3349.482421875;651.1965
3339.4763671875;684.779
3291.7552734375;682.0525
3163.7666015625;690.555
2931.77109375;722.1995
2969.3776640625;696.464
2845.2017578125;668.6955
2813.424609375;645.6295
2794.1806640625;659.4235
2859.924609375;672.3435
2843.0595703125;695.001
2842.653515625;696.6255
2813.424609375;687.268
2901.582421875;646.0475
2972.253515625;658.027
3011.8341796875;653.0585
3402.928125;687.99
3565.7841796875;685.881
3577.9763671875;639.882
3562.1806640625;657.9795
3503.567578125;636.4715
3694.168359375;628.9095
3414.00703125;672.4765
3282.928125;637.374
3302.3859375;637.6875
3386.9859375;632.814
3295.067578125;644.632
3436.3517578125;656.792
3580.9306640625;694.4215
3489.4763671875;1009.85
3337.611328125;967.879
3001.2052734375;1006.848
2816.728125;998.5355
2817.60703125;1008.0925
2785.3130859375;1016.158
2745.00703125;991.2015
2699.2798828125;1021.6015
2750.2130859375;997.937
2732.4298828125;1005.48
2757.90703125;995.2485
3076.611328125;974.434
3191.703515625;995.3815
3219.3;988.4845
3261.17109375;1006.1735
3095.2236328125;999.989
3310.828125;975.4315
3365.9841796875;971.1755
3367.8298828125;998.1175
3416.0578125;977.113
3723.0263671875;996.626
3914.232421875;1009.28
3861.453515625;993.529
3598.5052734375;1006.031
3342.0052734375;980.7135
3101.10703125;1034.0085
3101.9859375;1019.673
2985.5859375;1013.2605
3005.4298828125;1002.877
3024.15703125;992.8925
3043.7859375;1009.299
2852.5359375;999.0295
2646.9298828125;990.7455
2636.8359375;1003.7985
2632.0359375;1016.481
2636.4298828125;1043.48
2659.4859375;1013.175
2766.5859375;1006.943
2808.8859375;1002.4875
2934.7798828125;1033.961
2905.95703125;1003.542
2897.8130859375;1003.3995
3055.35703125;1027.558
2995.80703125;1023.2735
3019.35703125;1044.905
2982.30703125;1032.0895
2950.20703125;1010.3915
2953.95703125;1026.5795
3038.5130859375;1021.5445
3039.4798828125;1015.227
2992.7859375;1019.483
2932.7859375;1002.022
2969.7298828125;1006.924
3035.5359375;1007.551
3067.35703125;1009.204
2988.4359375;1010.3915
2946.7359375;994.5265
2945.7298828125;1055.4785
3016.8087890625;741.2565
2974.6359375;660.3735
2987.55703125;678.49
2997.5859375;696.8155
3006.30703125;671.7545
3037.2052734375;683.316
3008.103515625;700.1595
2943.27890625;661.9125
3086.9947265625;664.278
2967.6193359375;652.517
2958.1306640625;665.931
2988.7552734375;682.48
3100.228125;672.1345
3096.2630859375;658.4165
3197.728125;650.75
3277.0341796875;663.138
3226.50703125;660.1075
3179.85703125;664.658
3213.00703125;663.3375
3115.4630859375;673.664
2953.0798828125;682.917
2962.6359375;685.5675
3055.3359375;670.7285
3061.6798828125;647.5295
2916.9087890625;654.2745
3539.6630859375;664.1165
3813.778125;675.906
3850.1841796875;656.0225
3733.5052734375;645.3445
3739.0306640625;651.0065
3783.7517578125;654.607
3760.35;661.2855
3814.67109375;657.7325
3762.8982421875;646.551
3999.275390625;663.917
3965.4017578125;666.311
4078.374609375;651.0445
3967.203515625;853.5275
3940.182421875;989.8335
3771.028125;998.1175
3104.0841796875;1005.651
2733.4359375;1001.4045
2743.5298828125;997.4145
2743.9359375;986.9645
2801.6859375;1004.169
2921.7298828125;997.253
2880.4359375;982.8225
2866.4859375;1018.6185
2781.8859375;1011.655
3418.65703125;1020.4235
3967.528125;1002.7155
4212.6052734375;1002.041
3891.561328125;1031.168
3703.353515625;1006.4205
3833.124609375;1012.073
3981.27890625;977.8635
3806.4;998.944
3800.8482421875;1013.802
3968.85;984.8555
3892.8017578125;1017.4405
3889.353515625;1008.7765
3759.4552734375;1045.5795
3709.0552734375;1041.5135
3514.0552734375;1039.623
3236.10703125;1045.2755
3123.60703125;1040.117
3051.5859375;1025.4775
3027.4359375;1039.604
2995.7859375;1027.5675
3099.0298828125;1046.1875
3034.1859375;1036.7255
2987.0859375;1068.731
2963.5798828125;1033.847
3219.7359375;1017.393
3440.25703125;1016.405
3450.90703125;1019.312
3473.0841796875;1001.1765
3372.7763671875;1042.0265
3451.1806640625;1035.88
3459.7306640625;1027.3395
3197.5517578125;1034.0275
3370.2228515625;1041.3805
3746.7017578125;1016.405
3898.0306640625;1013.65
3931.224609375;1157.0145
3688.953515625;1228.6255
3779.211328125;1257.9615
3369.778125;1254.798
3103.0341796875;1268.3355
2971.8298828125;1340.241
2943.4130859375;1336.593
2889.1798828125;1379.495
2976.60703125;1378.336
2888.0859375;1339.5
2865.5859375;1403.8625
2860.80703125;1461.784
2963.9859375;1208.723
3040.5263671875;1120.506
3725.853515625;1125.7215
3823.182421875;1140.9215
3747.0017578125;1132.5995
3548.0982421875;1166.277
3455.1158203125;1225.253
3701.6841796875;1198.71
3905.232421875;1235.779
3978.3263671875;1172.699
3994.0341796875;1189.3905
4042.8158203125;1214.0145
4053.9;1191.8415
3718.77890625;1213.758
3440.8517578125;1258.902
3537.153515625;1283.7065
3118.0552734375;1288.4185
2980.0341796875;1299.6855
2872.9552734375;1298.7925
3027.1552734375;1266.5495
3162.628125;1274.8145
3144.2841796875;1293.672
3206.25703125;1258.8165
3246.5841796875;1254.7315
3266.8341796875;1213.6725
3481.2052734375;1213.397
3653.853515625;1228.996
3776.4017578125;1224.9395
3616.4947265625;1203.9825
3476.128125;1187.6805
3465.6052734375;1214.005
3497.232421875;1157.879
3541.9582734375;1180.6125
3603.882421875;1200.0875
3749.728125;1177.4015
3710.375390625;1149.918
3843.1728515625;1139.8385
3796.5017578125;1269.0955
3373.6547578125;1432.5905
3142.6306640625;1367.0975
3180.6052734375;1327.036
3162.5841796875;1319.4835
3032.428125;1251.3685
3090.8630859375;1275.0995
3201.928125;1294.318
3184.05703125;1251.0265
3082.20703125;1074.716
3250.3130859375;1088.947
3278.25703125;1090.524
3256.528125;1079.3995
3179.982421875;1032.859
3245.403515625;1044.4775
3361.053515625;1059.4685
3246.303515625;1024.005
3188.703515625;1043.7365
3157.4806640625;1043.271
3025.503515625;1048.762
2989.6517578125;1051.2985
2875.7806640625;1040.174
2905.053515625;1052.2485
2991.903515625;1050.7095
3001.503515625;1032.7545
3143.103515625;1033.809
3150.303515625;1111.8515
3179.532421875;1071.1725
3179.103515625;1077.737
3281.7052734375;1071.638
3425.2552734375;1064.323
3415.182421875;1051.365
3365.7293671875;1017.944
3372.9052734375;1062.556
3328.782421875;1061.4825
3396.4552734375;1050.6335
3367.182421875;1088.4245
3404.7263671875;1078.4115
3376.2052734375;1056.3335
3309.582421875;1062.651
3356.253515625;1080.5775
3288.5806640625;1061.682
3264.174609375;1051.612
3331.7806640625;1068.3035
3262.3728515625;1072.037
3149.3806640625;1075.4475
3282.324609375;1068.3415
3256.782421875;1218.9925
3227.5763671875;1282.975
3242.382421875;1290.214
3102.732421875;1328.442
3206.8763671875;1306.972
3214.5052734375;1320.3575
3232.332421875;1340.583
3189.582421875;1346.2545
3214.5052734375;1377.5475
3131.5763671875;1405.373
3141.582421875;1465.5555
3276.4552734375;1420.5635
3231.732421875;1176.6605
3776.1052734375;1173.9055
3741.1763671875;1192.839
4043.082421875;1190.3975
3985.503515625;1193.143
4123.3306640625;1204.7995
3940.374609375;1250.0005
3980.103515625;1206.5475
3442.2017578125;1238.458
3689.97890625;1231.0955
4332.7728515625;1182.807
4396.5017578125;1228.73
4507.3306640625;1223.961
4542.303515625;1212.922
4331.532421875;1257.116
4314.753515625;1249.079
3457.3552734375;1229.9365
3241.80703125;1237.3845
3135.15703125;1237.6695
3078.90703125;1270.359
3085.6359375;1252.0145
3098.9859375;1228.065
3084.75703125;1193.01
3028.3798828125;1200.572
2915.8341796875;1179.216
3451.80703125;1219.7145
3786.7341796875;1188.9345
3798.7341796875;1200.4865
3673.528125;1227.476
3813.903515625;1220.598
3893.2306640625;1244.1105
3901.0728515625;1181.534
3884.0806640625;1174.0385
3964.0728515625;1168.272
4058.52890625;1116.82
4290.4517578125;1091.341
4123.7806640625;1062.746
3990.303515625;987.164
3953.253515625;1290.6415
3859.0763671875;1313.3465
3262.0341796875;1310.0215
3185.25703125;1275.6885
3101.55703125;1233.822
3041.40703125;1207.944
3047.2130859375;1271.461
3187.05703125;1348.582
3215.40703125;1050.168
3227.8341796875;1074.0225
3159.60703125;1066.3085
3773.878125;1070.669
4066.482421875;1028.147
3937.8052734375;1046.0925
3705.5841796875;1033.429
3900.3052734375;1029.762
4152.0052734375;1032.4695
4131.882421875;991.5055
3807.1763671875;1034.4455
3727.332421875;1036.431
